date	kperiod	irregular	holiday	count	DeliverD1	DeliverD7	DeliverD14	DeliverD21	Bill1	Bill7	Bill14	Bill21	Deliver	AvgService
14-06-04	45	0	0	329	0	0	0	0	0	0	0	1	0	3.786667
14-06-04	46	0	0	313	0	0	0	0	0	0	0	1	0	3.495
14-06-04	47	0	0	218	0	0	0	0	0	0	0	1	0	3.093333
14-06-04	48	0	0	175	0	0	0	0	0	0	0	1	0	2.673333
15-06-04	1	0	0	138	0	0	0	0	0	0	0	1	0	3.086667
15-06-04	2	0	0	99	0	0	0	0	0	0	0	1	0	2.51
15-06-04	3	0	0	56	0	0	0	0	0	0	0	1	0	2.73
15-06-04	4	0	0	53	0	0	0	0	0	0	0	1	0	2.503333
15-06-04	5	0	0	24	0	0	0	0	0	0	0	1	0	1.581667
15-06-04	6	0	0	11	0	0	0	0	0	0	0	1	0	2.26
15-06-04	7	0	0	16	0	0	0	0	0	0	0	1	0	1.106667
15-06-04	8	0	0	2	0	0	0	0	0	0	0	1	0	2.5
15-06-04	9	0	0	5	0	0	0	0	0	0	0	1	0	2.196667
15-06-04	10	0	0	6	0	0	0	0	0	0	0	1	0	1.208333
15-06-04	11	0	0	6	0	0	0	0	0	0	0	1	0	4.653333
15-06-04	12	0	0	10	0	0	0	0	0	0	0	1	0	2.281667
15-06-04	13	0	0	27	0	0	0	0	0	0	0	1	0	2.416667
15-06-04	14	0	0	55	0	0	0	0	0	0	0	1	0	2.751667
15-06-04	15	0	0	73	0	0	0	0	0	0	0	1	0	2.955
15-06-04	16	0	0	140	0	0	0	0	0	0	0	1	0	3.065
15-06-04	17	0	0	234	0	0	0	0	0	0	0	1	0	3.26
15-06-04	18	0	0	319	0	0	0	0	0	0	0	1	0	3.381667
15-06-04	19	0	0	350	0	0	0	0	0	0	0	1	0	3.448333
15-06-04	20	0	0	354	0	0	0	0	0	0	0	1	0	3.276667
15-06-04	21	0	0	405	0	0	0	0	0	0	0	1	0	3.61
15-06-04	22	0	0	401	0	0	0	0	0	0	0	1	0	3.975
15-06-04	23	0	0	448	0	0	0	0	0	0	0	1	0	3.545
15-06-04	24	0	0	444	0	0	0	0	0	0	0	1	0	3.358333
15-06-04	25	0	0	443	0	0	0	0	0	0	0	1	0	3.276667
15-06-04	26	0	0	434	0	0	0	0	0	0	0	1	0	3.528333
15-06-04	27	0	0	433	0	0	0	0	0	0	0	1	0	3.566667
15-06-04	28	0	0	463	0	0	0	0	0	0	0	1	0	3.29
15-06-04	29	0	0	467	0	0	0	0	0	0	0	1	0	3.643333
15-06-04	30	0	0	440	0	0	0	0	0	0	0	1	0	3.545
15-06-04	31	0	0	445	0	0	0	0	0	0	0	1	0	3.41
15-06-04	32	0	0	446	0	0	0	0	0	0	0	1	0	3.518333
15-06-04	33	0	0	493	0	0	0	0	0	0	0	1	0	3.566667
15-06-04	34	0	0	438	0	0	0	0	0	0	0	1	0	3.175
15-06-04	35	0	0	409	0	0	0	0	0	0	0	1	0	3.508333
15-06-04	36	0	0	443	0	0	0	0	0	0	0	1	0	3.423333
15-06-04	37	0	0	430	0	0	0	0	0	0	0	1	0	3.451667
15-06-04	38	0	0	445	0	0	0	0	0	0	0	1	0	3.491667
15-06-04	39	0	0	409	0	0	0	0	0	0	0	1	0	3.201667
15-06-04	40	0	0	427	0	0	0	0	0	0	0	1	0	3.571667
15-06-04	41	0	0	405	0	0	0	0	0	0	0	1	0	3.798333
15-06-04	42	0	0	383	0	0	0	0	0	0	0	1	0	3.781667
15-06-04	43	0	0	437	0	0	0	0	0	0	0	1	0	3.728333
15-06-04	44	0	0	327	0	0	0	0	0	0	0	1	0	3.726667
15-06-04	45	0	0	297	0	0	0	0	0	0	0	1	0	3.28
15-06-04	46	0	0	320	0	0	0	0	0	0	0	1	0	3.58
15-06-04	47	0	0	199	0	0	0	0	0	0	0	1	0	3.375
15-06-04	48	0	0	157	0	0	0	0	0	0	0	1	0	2.518333
16-06-04	1	0	0	167	1	0	0	0	0	0	0	0	1	3.803333
16-06-04	2	0	0	96	1	0	0	0	0	0	0	0	1	3.265
16-06-04	3	0	0	71	1	0	0	0	0	0	0	0	1	1.535
16-06-04	4	0	0	20	1	0	0	0	0	0	0	0	1	2.383333
16-06-04	5	0	0	38	1	0	0	0	0	0	0	0	1	1.185
16-06-04	6	0	0	30	1	0	0	0	0	0	0	0	1	2.246667
16-06-04	7	0	0	12	1	0	0	0	0	0	0	0	1	3.286667
16-06-04	8	0	0	12	1	0	0	0	0	0	0	0	1	2.711667
16-06-04	9	0	0	8	1	0	0	0	0	0	0	0	1	3.138333
16-06-04	10	0	0	8	1	0	0	0	0	0	0	0	1	2.996667
16-06-04	11	0	0	4	1	0	0	0	0	0	0	0	1	1.33
16-06-04	12	0	0	10	1	0	0	0	0	0	0	0	1	3.778333
16-06-04	13	0	0	8	1	0	0	0	0	0	0	0	1	3.18
16-06-04	14	0	0	31	1	0	0	0	0	0	0	0	1	3.041667
16-06-04	15	0	0	64	1	0	0	0	0	0	0	0	1	2.601667
16-06-04	16	0	0	127	1	0	0	0	0	0	0	0	1	2.955
16-06-04	17	0	0	181	1	0	0	0	0	0	0	0	1	3.225
16-06-04	18	0	0	244	1	0	0	0	0	0	0	0	1	3.218333
16-06-04	19	0	0	351	1	0	0	0	0	0	0	0	1	3.316667
16-06-04	20	0	0	357	1	0	0	0	0	0	0	0	1	3.298333
16-06-04	21	0	0	341	1	0	0	0	0	0	0	0	1	3.373333
16-06-04	22	0	0	427	1	0	0	0	0	0	0	0	1	3.566667
16-06-04	23	0	0	404	1	0	0	0	0	0	0	0	1	3.356667
16-06-04	24	0	0	427	1	0	0	0	0	0	0	0	1	3.921667
16-06-04	25	0	0	409	1	0	0	0	0	0	0	0	1	3.405
16-06-04	26	0	0	421	1	0	0	0	0	0	0	0	1	3.276667
16-06-04	27	0	0	465	1	0	0	0	0	0	0	0	1	3.575
16-06-04	28	0	0	400	1	0	0	0	0	0	0	0	1	3.195
16-06-04	29	0	0	454	1	0	0	0	0	0	0	0	1	3.568333
16-06-04	30	0	0	355	1	0	0	0	0	0	0	0	1	3.476667
16-06-04	31	0	0	400	1	0	0	0	0	0	0	0	1	3.543333
16-06-04	32	0	0	434	1	0	0	0	0	0	0	0	1	3.755
16-06-04	33	0	0	405	1	0	0	0	0	0	0	0	1	3.458333
16-06-04	34	0	0	431	1	0	0	0	0	0	0	0	1	3.788333
16-06-04	35	0	0	476	1	0	0	0	0	0	0	0	1	3.26
16-06-04	36	0	0	481	1	0	0	0	0	0	0	0	1	3.5
16-06-04	37	0	0	469	1	0	0	0	0	0	0	0	1	3.875
16-06-04	38	0	0	454	1	0	0	0	0	0	0	0	1	4.006667
16-06-04	39	0	0	444	1	0	0	0	0	0	0	0	1	3
16-06-04	40	0	0	373	1	0	0	0	0	0	0	0	1	3.651667
16-06-04	41	0	0	362	1	0	0	0	0	0	0	0	1	3.498333
16-06-04	42	0	0	376	1	0	0	0	0	0	0	0	1	3.39
16-06-04	43	0	0	391	1	0	0	0	0	0	0	0	1	4.028333
16-06-04	44	0	0	352	1	0	0	0	0	0	0	0	1	3.868333
16-06-04	45	0	0	314	1	0	0	0	0	0	0	0	1	3.316667
16-06-04	46	0	0	266	1	0	0	0	0	0	0	0	1	2.9
16-06-04	47	0	0	213	1	0	0	0	0	0	0	0	1	3.5
16-06-04	48	0	0	178	1	0	0	0	0	0	0	0	1	2.928333
17-06-04	1	0	0	144	1	0	0	0	0	0	0	0	1	3.138333
17-06-04	2	0	0	93	1	0	0	0	0	0	0	0	1	3.223333
17-06-04	3	0	0	51	1	0	0	0	0	0	0	0	1	2.926667
17-06-04	4	0	0	64	1	0	0	0	0	0	0	0	1	2.48
17-06-04	5	0	0	37	1	0	0	0	0	0	0	0	1	3.241667
17-06-04	6	0	0	31	1	0	0	0	0	0	0	0	1	2.698333
17-06-04	7	0	0	10	1	0	0	0	0	0	0	0	1	4.24
17-06-04	8	0	0	12	1	0	0	0	0	0	0	0	1	1.998333
17-06-04	9	0	0	10	1	0	0	0	0	0	0	0	1	3.266667
17-06-04	10	0	0	3	1	0	0	0	0	0	0	0	1	4.638333
17-06-04	11	0	0	3	1	0	0	0	0	0	0	0	1	1.883333
17-06-04	12	0	0	8	1	0	0	0	0	0	0	0	1	1.946667
17-06-04	13	0	0	21	1	0	0	0	0	0	0	0	1	2.68
17-06-04	14	0	0	51	1	0	0	0	0	0	0	0	1	2.636667
17-06-04	15	0	0	71	1	0	0	0	0	0	0	0	1	2.271667
17-06-04	16	0	0	118	1	0	0	0	0	0	0	0	1	3.2
17-06-04	17	0	0	204	1	0	0	0	0	0	0	0	1	3.518333
17-06-04	18	0	0	277	1	0	0	0	0	0	0	0	1	3.743333
17-06-04	19	0	0	318	1	0	0	0	0	0	0	0	1	3.325
17-06-04	20	0	0	362	1	0	0	0	0	0	0	0	1	3.675
17-06-04	21	0	0	394	1	0	0	0	0	0	0	0	1	3.9
17-06-04	22	0	0	397	1	0	0	0	0	0	0	0	1	3.656667
17-06-04	23	0	0	378	1	0	0	0	0	0	0	0	1	3.87
17-06-04	24	0	0	417	1	0	0	0	0	0	0	0	1	3.245
17-06-04	25	0	0	435	1	0	0	0	0	0	0	0	1	3.633333
17-06-04	26	0	0	449	1	0	0	0	0	0	0	0	1	3.555
17-06-04	27	0	0	463	1	0	0	0	0	0	0	0	1	3.948333
17-06-04	28	0	0	446	1	0	0	0	0	0	0	0	1	3.601667
17-06-04	29	0	0	457	1	0	0	0	0	0	0	0	1	3.24
17-06-04	30	0	0	445	1	0	0	0	0	0	0	0	1	3.75
17-06-04	31	0	0	435	1	0	0	0	0	0	0	0	1	3.545
17-06-04	32	0	0	439	1	0	0	0	0	0	0	0	1	3.641667
17-06-04	33	0	0	443	1	0	0	0	0	0	0	0	1	3.691667
17-06-04	34	0	0	430	1	0	0	0	0	0	0	0	1	3.496667
17-06-04	35	0	0	432	1	0	0	0	0	0	0	0	1	3.473333
17-06-04	36	0	0	499	1	0	0	0	0	0	0	0	1	3.481667
17-06-04	37	0	0	436	1	0	0	0	0	0	0	0	1	3.533333
17-06-04	38	0	0	457	1	0	0	0	0	0	0	0	1	3.59
17-06-04	39	0	0	364	1	0	0	0	0	0	0	0	1	3.243333
17-06-04	40	0	0	443	1	0	0	0	0	0	0	0	1	3.653333
17-06-04	41	0	0	364	1	0	0	0	0	0	0	0	1	3.106667
17-06-04	42	0	0	418	1	0	0	0	0	0	0	0	1	3.271667
17-06-04	43	0	0	393	1	0	0	0	0	0	0	0	1	3.536667
17-06-04	44	0	0	310	1	0	0	0	0	0	0	0	1	2.838333
17-06-04	45	0	0	263	1	0	0	0	0	0	0	0	1	3.508333
17-06-04	46	0	0	251	1	0	0	0	0	0	0	0	1	3.433333
17-06-04	47	0	0	203	1	0	0	0	0	0	0	0	1	2.966667
17-06-04	48	0	0	150	1	0	0	0	0	0	0	0	1	2.535
18-06-04	1	0	0	154	0	0	0	0	0	0	0	0	0	2.956667
18-06-04	2	0	0	101	0	0	0	0	0	0	0	0	0	3.586667
18-06-04	3	0	0	61	0	0	0	0	0	0	0	0	0	1.905
18-06-04	4	0	0	50	0	0	0	0	0	0	0	0	0	1.1
18-06-04	5	0	0	45	0	0	0	0	0	0	0	0	0	2.581667
18-06-04	6	0	0	16	0	0	0	0	0	0	0	0	0	2.601667
18-06-04	7	0	0	13	0	0	0	0	0	0	0	0	0	3.84
18-06-04	8	0	0	16	0	0	0	0	0	0	0	0	0	3.166667
18-06-04	9	0	0	12	0	0	0	0	0	0	0	0	0	1.861667
18-06-04	10	0	0	9	0	0	0	0	0	0	0	0	0	2.538333
18-06-04	11	0	0	9	0	0	0	0	0	0	0	0	0	2.726667
18-06-04	12	0	0	9	0	0	0	0	0	0	0	0	0	1.42
18-06-04	13	0	0	17	0	0	0	0	0	0	0	0	0	2.648333
18-06-04	14	0	0	27	0	0	0	0	0	0	0	0	0	3.715
18-06-04	15	0	0	52	0	0	0	0	0	0	0	0	0	3.168333
18-06-04	16	0	0	98	0	0	0	0	0	0	0	0	0	3.448333
18-06-04	17	0	0	151	0	0	0	0	0	0	0	0	0	3.136667
18-06-04	18	0	0	203	0	0	0	0	0	0	0	0	0	3.431667
18-06-04	19	0	0	299	0	0	0	0	0	0	0	0	0	3.725
18-06-04	20	0	0	309	0	0	0	0	0	0	0	0	0	3.66
18-06-04	21	0	0	336	0	0	0	0	0	0	0	0	0	3.515
18-06-04	22	0	0	335	0	0	0	0	0	0	0	0	0	3.64
18-06-04	23	0	0	342	0	0	0	0	0	0	0	0	0	3.328333
18-06-04	24	0	0	429	0	0	0	0	0	0	0	0	0	3.451667
18-06-04	25	0	0	418	0	0	0	0	0	0	0	0	0	3.68
18-06-04	26	0	0	402	0	0	0	0	0	0	0	0	0	3.623333
18-06-04	27	0	0	438	0	0	0	0	0	0	0	0	0	3.68
18-06-04	28	0	0	371	0	0	0	0	0	0	0	0	0	3.146667
18-06-04	29	0	0	352	0	0	0	0	0	0	0	0	0	3.075
18-06-04	30	0	0	232	0	0	0	0	0	0	0	0	0	3.66
18-06-04	31	0	0	255	0	0	0	0	0	0	0	0	0	3.61
18-06-04	32	0	0	211	0	0	0	0	0	0	0	0	0	3.211667
18-06-04	33	0	0	193	0	0	0	0	0	0	0	0	0	3.388333
18-06-04	34	0	0	216	0	0	0	0	0	0	0	0	0	3.516667
18-06-04	35	0	0	238	0	0	0	0	0	0	0	0	0	3.263333
18-06-04	36	0	0	255	0	0	0	0	0	0	0	0	0	3.285
18-06-04	37	0	0	211	0	0	0	0	0	0	0	0	0	3.288333
18-06-04	38	0	0	209	0	0	0	0	0	0	0	0	0	3.048333
18-06-04	39	0	0	192	0	0	0	0	0	0	0	0	0	3.221667
18-06-04	40	0	0	164	0	0	0	0	0	0	0	0	0	2.786667
18-06-04	41	0	0	147	0	0	0	0	0	0	0	0	0	2.698333
18-06-04	42	0	0	154	0	0	0	0	0	0	0	0	0	2.95
18-06-04	43	0	0	141	0	0	0	0	0	0	0	0	0	2.89
18-06-04	44	0	0	141	0	0	0	0	0	0	0	0	0	2.541667
18-06-04	45	0	0	104	0	0	0	0	0	0	0	0	0	3.011667
18-06-04	46	0	0	103	0	0	0	0	0	0	0	0	0	2.985
18-06-04	47	0	0	89	0	0	0	0	0	0	0	0	0	2.78
18-06-04	48	0	0	63	0	0	0	0	0	0	0	0	0	2.306667
19-06-04	1	0	0	72	0	0	0	0	0	0	0	0	0	3.085
19-06-04	2	0	0	64	0	0	0	0	0	0	0	0	0	2.885
19-06-04	3	0	0	53	0	0	0	0	0	0	0	0	0	1.991667
19-06-04	4	0	0	36	0	0	0	0	0	0	0	0	0	1.813333
19-06-04	5	0	0	32	0	0	0	0	0	0	0	0	0	2.06
19-06-04	6	0	0	12	0	0	0	0	0	0	0	0	0	3.475
19-06-04	7	0	0	5	0	0	0	0	0	0	0	0	0	3.49
19-06-04	8	0	0	11	0	0	0	0	0	0	0	0	0	1.906667
19-06-04	9	0	0	7	0	0	0	0	0	0	0	0	0	2.45
19-06-04	10	0	0	14	0	0	0	0	0	0	0	0	0	2.396667
19-06-04	11	0	0	12	0	0	0	0	0	0	0	0	0	0.443333
19-06-04	12	0	0	7	0	0	0	0	0	0	0	0	0	2.818333
19-06-04	13	0	0	7	0	0	0	0	0	0	0	0	0	1.921667
19-06-04	14	0	0	6	0	0	0	0	0	0	0	0	0	1.505
19-06-04	15	0	0	12	0	0	0	0	0	0	0	0	0	1.556667
19-06-04	16	0	0	14	0	0	0	0	0	0	0	0	0	3.298333
19-06-04	17	0	0	20	0	0	0	0	0	0	0	0	0	2.393333
19-06-04	18	0	0	33	0	0	0	0	0	0	0	0	0	3.265
19-06-04	19	0	0	39	0	0	0	0	0	0	0	0	0	2.648333
19-06-04	20	0	0	49	0	0	0	0	0	0	0	0	0	3.516667
19-06-04	21	0	0	75	0	0	0	0	0	0	0	0	0	2.701667
19-06-04	22	0	0	73	0	0	0	0	0	0	0	0	0	3.528333
19-06-04	23	0	0	103	0	0	0	0	0	0	0	0	0	3.34
19-06-04	24	0	0	97	0	0	0	0	0	0	0	0	0	2.353333
19-06-04	25	0	0	110	0	0	0	0	0	0	0	0	0	2.685
19-06-04	26	0	0	105	0	0	0	0	0	0	0	0	0	3.011667
19-06-04	27	0	0	115	0	0	0	0	0	0	0	0	0	3.158333
19-06-04	28	0	0	128	0	0	0	0	0	0	0	0	0	3.496667
19-06-04	29	0	0	119	0	0	0	0	0	0	0	0	0	3.405
19-06-04	30	0	0	130	0	0	0	0	0	0	0	0	0	2.896667
19-06-04	31	0	0	111	0	0	0	0	0	0	0	0	0	4.531667
19-06-04	32	0	0	109	0	0	0	0	0	0	0	0	0	2.946667
19-06-04	33	0	0	107	0	0	0	0	0	0	0	0	0	2.978333
19-06-04	34	0	0	141	0	0	0	0	0	0	0	0	0	3.626667
19-06-04	35	0	0	128	0	0	0	0	0	0	0	0	0	3.588333
19-06-04	36	0	0	129	0	0	0	0	0	0	0	0	0	2.788333
19-06-04	37	0	0	141	0	0	0	0	0	0	0	0	0	3.383333
19-06-04	38	0	0	164	0	0	0	0	0	0	0	0	0	3.005
19-06-04	39	0	0	142	0	0	0	0	0	0	0	0	0	3.321667
19-06-04	40	0	0	168	0	0	0	0	0	0	0	0	0	3.336667
19-06-04	41	0	0	184	0	0	0	0	0	0	0	0	0	3.16
19-06-04	42	0	0	267	0	0	0	0	0	0	0	0	0	3.363333
19-06-04	43	0	0	267	0	0	0	0	0	0	0	0	0	3.345
19-06-04	44	0	0	302	0	0	0	0	0	0	0	0	0	3.485
19-06-04	45	0	0	216	0	0	0	0	0	0	0	0	0	3.273333
19-06-04	46	0	0	214	0	0	0	0	0	0	0	0	0	2.965
19-06-04	47	0	0	188	0	0	0	0	0	0	0	0	0	3.106667
19-06-04	48	0	0	166	0	0	0	0	0	0	0	0	0	2.626667
20-06-04	1	0	0	156	0	0	0	0	0	0	0	0	0	4.308333
20-06-04	2	0	0	107	0	0	0	0	0	0	0	0	0	2.945
20-06-04	3	0	0	73	0	0	0	0	0	0	0	0	0	2.186667
20-06-04	4	0	0	46	0	0	0	0	0	0	0	0	0	3.238333
20-06-04	5	0	0	43	0	0	0	0	0	0	0	0	0	2.251667
20-06-04	6	0	0	27	0	0	0	0	0	0	0	0	0	2.941667
20-06-04	7	0	0	18	0	0	0	0	0	0	0	0	0	3.368333
20-06-04	8	0	0	14	0	0	0	0	0	0	0	0	0	1.936667
20-06-04	9	0	0	12	0	0	0	0	0	0	0	0	0	2.071667
20-06-04	10	0	0	15	0	0	0	0	0	0	0	0	0	2.698333
20-06-04	11	0	0	4	0	0	0	0	0	0	0	0	0	3.605
20-06-04	12	0	0	8	0	0	0	0	0	0	0	0	0	1.276667
20-06-04	13	0	0	25	0	0	0	0	0	0	0	0	0	2.448333
20-06-04	14	0	0	52	0	0	0	0	0	0	0	0	0	2.521667
20-06-04	15	0	0	83	0	0	0	0	0	0	0	0	0	2.756667
20-06-04	16	0	0	146	0	0	0	0	0	0	0	0	0	2.69
20-06-04	17	0	0	251	0	0	0	0	0	0	0	0	0	3.496667
20-06-04	18	0	0	329	0	0	0	0	0	0	0	0	0	3.413333
20-06-04	19	0	0	412	0	0	0	0	0	0	0	0	0	3.351667
20-06-04	20	0	0	427	0	0	0	0	0	0	0	0	0	3.323333
20-06-04	21	0	0	519	0	0	0	0	0	0	0	0	0	3.641667
20-06-04	22	0	0	527	0	0	0	0	0	0	0	0	0	3.788333
20-06-04	23	0	0	484	0	0	0	0	0	0	0	0	0	3.625
20-06-04	24	0	0	555	0	0	0	0	0	0	0	0	0	3.676667
20-06-04	25	0	0	509	0	0	0	0	0	0	0	0	0	3.37
20-06-04	26	0	0	578	0	0	0	0	0	0	0	0	0	3.485
20-06-04	27	0	0	493	0	0	0	0	0	0	0	0	0	4.03
20-06-04	28	0	0	570	0	0	0	0	0	0	0	0	0	3.413333
20-06-04	29	0	0	478	0	0	0	0	0	0	0	0	0	3.705
20-06-04	30	0	0	501	0	0	0	0	0	0	0	0	0	4.17
20-06-04	31	0	0	513	0	0	0	0	0	0	0	0	0	3.76
20-06-04	32	0	0	505	0	0	0	0	0	0	0	0	0	3.686667
20-06-04	33	0	0	533	0	0	0	0	0	0	0	0	0	3.668333
20-06-04	34	0	0	500	0	0	0	0	0	0	0	0	0	4.028333
20-06-04	35	0	0	432	0	0	0	0	0	0	0	0	0	3.878333
20-06-04	36	0	0	471	0	0	0	0	0	0	0	0	0	4
20-06-04	37	0	0	503	0	0	0	0	0	0	0	0	0	3.726667
20-06-04	38	0	0	499	0	0	0	0	0	0	0	0	0	3.76
20-06-04	39	0	0	420	0	0	0	0	0	0	0	0	0	3.768333
20-06-04	40	0	0	402	0	0	0	0	0	0	0	0	0	3.78
20-06-04	41	0	0	411	0	0	0	0	0	0	0	0	0	3.773333
20-06-04	42	0	0	417	0	0	0	0	0	0	0	0	0	3.156667
20-06-04	43	0	0	354	0	0	0	0	0	0	0	0	0	3.611667
20-06-04	44	0	0	366	0	0	0	0	0	0	0	0	0	3.231667
20-06-04	45	0	0	283	0	0	0	0	0	0	0	0	0	3.503333
20-06-04	46	0	0	275	0	0	0	0	0	0	0	0	0	3.305
20-06-04	47	0	0	229	0	0	0	0	0	0	0	0	0	3.396667
20-06-04	48	0	0	164	0	0	0	0	0	0	0	0	0	2.613333
21-06-04	1	0	0	109	0	0	0	0	1	0	0	0	0	3.405
21-06-04	2	0	0	87	0	0	0	0	1	0	0	0	0	2.41
21-06-04	3	0	0	48	0	0	0	0	1	0	0	0	0	1.47
21-06-04	4	0	0	29	0	0	0	0	1	0	0	0	0	2.035
21-06-04	5	0	0	24	0	0	0	0	1	0	0	0	0	2.648333
21-06-04	6	0	0	20	0	0	0	0	1	0	0	0	0	2.506667
21-06-04	7	0	0	14	0	0	0	0	1	0	0	0	0	2.558333
21-06-04	8	0	0	21	0	0	0	0	1	0	0	0	0	2.633333
21-06-04	9	0	0	9	0	0	0	0	1	0	0	0	0	2.698333
21-06-04	10	0	0	7	0	0	0	0	1	0	0	0	0	4.381667
21-06-04	11	0	0	8	0	0	0	0	1	0	0	0	0	2.165
21-06-04	12	0	0	19	0	0	0	0	1	0	0	0	0	3.365
21-06-04	13	0	0	20	0	0	0	0	1	0	0	0	0	2.748333
21-06-04	14	0	0	45	0	0	0	0	1	0	0	0	0	2.61
21-06-04	15	0	0	98	0	0	0	0	1	0	0	0	0	2.485
21-06-04	16	0	0	128	0	0	0	0	1	0	0	0	0	3.9
21-06-04	17	0	0	256	0	0	0	0	1	0	0	0	0	3.933333
21-06-04	18	0	0	278	0	0	0	0	1	0	0	0	0	3.528333
21-06-04	19	0	0	361	0	0	0	0	1	0	0	0	0	3.571667
21-06-04	20	0	0	366	0	0	0	0	1	0	0	0	0	3.711667
21-06-04	21	0	0	410	0	0	0	0	1	0	0	0	0	3.831667
21-06-04	22	0	0	406	0	0	0	0	1	0	0	0	0	3.581667
21-06-04	23	0	0	444	0	0	0	0	1	0	0	0	0	3.87
21-06-04	24	0	0	510	0	0	0	0	1	0	0	0	0	3.613333
21-06-04	25	0	0	450	0	0	0	0	1	0	0	0	0	3.456667
21-06-04	26	0	0	465	0	0	0	0	1	0	0	0	0	3.553333
21-06-04	27	0	0	448	0	0	0	0	1	0	0	0	0	4.123333
21-06-04	28	0	0	499	0	0	0	0	1	0	0	0	0	3.523333
21-06-04	29	0	0	486	0	0	0	0	1	0	0	0	0	3.893333
21-06-04	30	0	0	422	0	0	0	0	1	0	0	0	0	3.988333
21-06-04	31	0	0	443	0	0	0	0	1	0	0	0	0	3.488333
21-06-04	32	0	0	410	0	0	0	0	1	0	0	0	0	3.62
21-06-04	33	0	0	454	0	0	0	0	1	0	0	0	0	3.558333
21-06-04	34	0	0	467	0	0	0	0	1	0	0	0	0	3.44
21-06-04	35	0	0	483	0	0	0	0	1	0	0	0	0	3.846667
21-06-04	36	0	0	500	0	0	0	0	1	0	0	0	0	3.463333
21-06-04	37	0	0	465	0	0	0	0	1	0	0	0	0	3.618333
21-06-04	38	0	0	530	0	0	0	0	1	0	0	0	0	3.55
21-06-04	39	0	0	444	0	0	0	0	1	0	0	0	0	3.745
21-06-04	40	0	0	477	0	0	0	0	1	0	0	0	0	3.708333
21-06-04	41	0	0	436	0	0	0	0	1	0	0	0	0	3.156667
21-06-04	42	0	0	427	0	0	0	0	1	0	0	0	0	3.351667
21-06-04	43	0	0	422	0	0	0	0	1	0	0	0	0	3.771667
21-06-04	44	0	0	420	0	0	0	0	1	0	0	0	0	3.798333
21-06-04	45	0	0	314	0	0	0	0	1	0	0	0	0	3.235
21-06-04	46	0	0	287	0	0	0	0	1	0	0	0	0	2.888333
21-06-04	47	0	0	191	0	0	0	0	1	0	0	0	0	2.746667
21-06-04	48	0	0	146	0	0	0	0	1	0	0	0	0	2.546667
22-06-04	1	0	0	173	0	0	0	0	1	0	0	0	0	3.565
22-06-04	2	0	0	110	0	0	0	0	1	0	0	0	0	2.541667
22-06-04	3	0	0	54	0	0	0	0	1	0	0	0	0	2.376667
22-06-04	4	0	0	45	0	0	0	0	1	0	0	0	0	3.058333
22-06-04	5	0	0	29	0	0	0	0	1	0	0	0	0	3.193333
22-06-04	6	0	0	27	0	0	0	0	1	0	0	0	0	2.48
22-06-04	7	0	0	10	0	0	0	0	1	0	0	0	0	2.845
22-06-04	8	0	0	16	0	0	0	0	1	0	0	0	0	2.365
22-06-04	9	0	0	11	0	0	0	0	1	0	0	0	0	1.76
22-06-04	10	0	0	5	0	0	0	0	1	0	0	0	0	3.973333
22-06-04	11	0	0	2	0	0	0	0	1	0	0	0	0	3.158333
22-06-04	12	0	0	9	0	0	0	0	1	0	0	0	0	3.515
22-06-04	13	0	0	21	0	0	0	0	1	0	0	0	0	3.593333
22-06-04	14	0	0	40	0	0	0	0	1	0	0	0	0	2.563333
22-06-04	15	0	0	56	0	0	0	0	1	0	0	0	0	2.996667
22-06-04	16	0	0	133	0	0	0	0	1	0	0	0	0	3.218333
22-06-04	17	0	0	256	0	0	0	0	1	0	0	0	0	2.988333
22-06-04	18	0	0	295	0	0	0	0	1	0	0	0	0	3.6
22-06-04	19	0	0	361	0	0	0	0	1	0	0	0	0	3.676667
22-06-04	20	0	0	378	0	0	0	0	1	0	0	0	0	4
22-06-04	21	0	0	418	0	0	0	0	1	0	0	0	0	3.605
22-06-04	22	0	0	449	0	0	0	0	1	0	0	0	0	3.406667
22-06-04	23	0	0	445	0	0	0	0	1	0	0	0	0	3.55
22-06-04	24	0	0	405	0	0	0	0	1	0	0	0	0	3.8
22-06-04	25	0	0	500	0	0	0	0	1	0	0	0	0	4.166667
22-06-04	26	0	0	430	0	0	0	0	1	0	0	0	0	3.566667
22-06-04	27	0	0	431	0	0	0	0	1	0	0	0	0	3.523333
22-06-04	28	0	0	492	0	0	0	0	1	0	0	0	0	3.558333
22-06-04	29	0	0	444	0	0	0	0	1	0	0	0	0	3.438333
22-06-04	30	0	0	396	0	0	0	0	1	0	0	0	0	3.696667
22-06-04	31	0	0	392	0	0	0	0	1	0	0	0	0	3.286667
22-06-04	32	0	0	387	0	0	0	0	1	0	0	0	0	3.291667
22-06-04	33	0	0	385	0	0	0	0	1	0	0	0	0	3.778333
22-06-04	34	0	0	477	0	0	0	0	1	0	0	0	0	3.715
22-06-04	35	0	0	468	0	0	0	0	1	0	0	0	0	3.49
22-06-04	36	0	0	451	0	0	0	0	1	0	0	0	0	3.428333
22-06-04	37	0	0	437	0	0	0	0	1	0	0	0	0	3.206667
22-06-04	38	0	0	460	0	0	0	0	1	0	0	0	0	3.666667
22-06-04	39	0	0	393	0	0	0	0	1	0	0	0	0	3.578333
